propertyCode,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,latitude,longitude,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice
97693036,30,11,1500.0,penthouse,80.0,True,3,2,39.1010767,-0.2241471,True,good,False,True,19.0,False,False,False,False,False,True,True,True,0.0
98039610,18,3,1600.0,flat,193.0,True,4,1,39.4207254,-0.342421,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
98042660,9,3,850.0,flat,110.0,True,3,1,39.46359,-0.3274681,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0
98042528,29,3,950.0,flat,101.0,True,3,2,39.4791512,-0.380205,False,good,False,True,9.0,False,False,True,False,False,True,False,False,0.0
98042519,18,0,900.0,flat,45.0,True,1,1,39.4741741,-0.382997,False,good,False,True,20.0,False,False,False,False,False,True,False,False,0.0
98042463,15,3,1290.0,flat,110.0,True,3,2,39.46879,-0.3665733,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
98042205,47,1,800.0,flat,100.0,True,2,2,39.5246094,-0.4350315,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
97791775,40,2,1700.0,flat,113.0,True,5,2,39.4732956,-0.3403431,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0
97725193,39,1,1700.0,flat,110.0,True,5,2,39.4681261,-0.3394555,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0
98042144,16,4,800.0,flat,71.0,True,3,1,39.472354,-0.4020707,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
98042096,45,4,750.0,flat,64.0,True,2,1,39.4615183,-0.3717436,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
98042077,8,0,630.0,flat,65.0,True,3,1,39.4937383,-0.3850135,True,good,False,True,10.0,True,False,False,False,False,True,False,False,0.0
93429739,16,3,460.0,flat,92.0,True,3,1,39.14606,-0.4353382,False,good,False,False,5.0,False,False,False,False,False,True,False,False,0.0
98041994,22,6,850.0,flat,96.0,True,2,2,39.4926642,-0.3601661,False,good,False,True,9.0,False,True,False,False,False,True,True,True,0.0
98041979,18,0,1200.0,flat,56.0,True,2,2,39.4733741,-0.381297,False,good,False,True,21.0,False,False,False,False,False,True,False,False,0.0
98041736,6,9,700.0,penthouse,70.0,True,2,1,39.4330395,-0.3912485,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
98041224,35,4,900.0,flat,100.0,True,3,1,39.4674489,-0.349075,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0
96230035,24,4,850.0,flat,59.0,True,3,1,39.4732785,-0.3514304,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
98040986,33,3,900.0,flat,105.0,True,4,2,39.5045236,-0.4214634,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
98040798,9,6,1100.0,penthouse,85.0,True,3,2,39.4669145,-0.366667,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
98040635,10,11,900.0,flat,100.0,True,3,2,39.4778028,-0.3495079,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
98040601,25,3,1200.0,flat,77.0,True,2,1,39.474874,-0.3697132,True,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0
93527451,32,4,1100.0,flat,130.0,True,3,2,39.4798573,-0.3968741,True,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
88617288,17,1,800.0,flat,85.0,True,2,1,39.4812466,-0.330536,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0
98040198,22,1,2000.0,flat,92.0,True,4,2,39.5545196,-0.5469641,False,good,False,False,22.0,False,False,False,False,False,True,False,False,0.0
98040156,19,1,700.0,flat,84.0,True,1,1,39.4847506,-0.3253849,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0
93741608,20,1,800.0,flat,70.0,True,2,1,39.4820024,-0.3286076,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0
90572683,18,2,1200.0,flat,120.0,True,4,1,39.4678321,-0.3396177,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
98039944,18,8,1900.0,flat,174.0,True,4,2,39.4710305,-0.3786131,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97948119,60,0,4000.0,chalet,437.0,False,5,5,39.5265252,-0.4115054,False,good,False,False,9.0,False,False,False,False,False,True,True,True,0.0
97993156,42,1,1900.0,flat,191.0,True,4,2,39.4728106,-0.3810104,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0
98009651,53,0,3700.0,chalet,533.0,False,5,6,39.6300252,-0.3356121,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0
98009662,22,1,1700.0,flat,134.0,False,3,2,39.4516799,-0.36437,False,renew,False,True,13.0,False,False,False,False,False,True,True,True,0.0
98025184,34,7,3700.0,penthouse,215.0,True,4,3,39.4643895,-0.3728981,False,good,False,True,17.0,False,False,False,False,False,True,False,False,0.0
98025196,32,1,2100.0,flat,162.0,True,3,2,39.4647739,-0.3712056,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
98037636,42,1,3500.0,flat,188.0,True,4,3,39.4690276,-0.3727369,False,good,False,True,19.0,False,False,False,False,False,True,False,False,0.0
95481391,45,8,1500.0,penthouse,106.0,True,3,2,39.4648684,-0.3792611,False,good,False,True,14.0,True,False,False,False,False,True,False,False,0.0
98039736,31,8,1400.0,flat,149.0,True,5,2,39.4708525,-0.3845844,True,good,False,True,9.0,False,False,False,False,False,True,True,False,100.0
91025596,2,3,575.0,flat,53.0,False,2,1,39.4937234,-0.3696107,False,good,False,False,11.0,False,False,False,False,False,True,False,False,0.0
98039625,28,0,3600.0,chalet,280.0,False,3,4,39.6434596,-0.4344978,False,good,False,False,13.0,False,False,False,False,False,True,True,True,0.0
98039623,25,1,1400.0,flat,90.0,True,3,1,39.4545418,-0.3781073,False,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0
98039608,31,2,1800.0,flat,124.0,True,2,2,39.4752109,-0.3731238,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0
82389659,9,7,750.0,flat,80.0,True,1,1,39.4749287,-0.3494208,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
98039560,25,1,1000.0,flat,75.0,True,2,2,39.455564,-0.3773267,False,good,False,True,13.0,True,False,False,False,False,True,True,True,0.0
98039405,10,7,850.0,penthouse,75.0,True,2,1,39.4655,-0.38014,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97922847,20,0,1600.0,chalet,200.0,False,5,3,39.5110465,-0.3215052,True,good,False,False,8.0,False,False,False,False,False,True,True,True,0.0
98039381,14,4,650.0,flat,48.0,True,1,1,39.4795397,-0.4401165,False,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0
98039236,16,2,700.0,penthouse,85.0,True,2,2,39.4348395,-0.3890485,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
87466053,34,8,1200.0,penthouse,98.0,True,3,2,39.560849,-0.2897418,False,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0
98039085,11,2,650.0,flat,75.0,True,3,1,39.4658526,-0.3807114,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0
97779775,28,5,2000.0,flat,88.0,True,2,1,39.4752422,-0.3292059,False,good,False,False,23.0,False,False,False,False,False,True,True,True,0.0
97773513,26,4,2500.0,flat,120.0,True,2,2,39.4732438,-0.3767328,False,good,False,True,21.0,False,False,False,False,False,True,True,False,150.0
97828796,23,2,1400.0,flat,133.0,True,3,2,39.467609,-0.3376259,True,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0
97844081,24,1,1500.0,flat,150.0,True,5,2,39.47524,-0.38545,True,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
97778535,57,2,2000.0,penthouse,300.0,True,3,2,39.4606215,-0.412426,True,good,False,True,7.0,True,False,False,False,False,True,True,True,0.0
97812088,30,2,850.0,flat,100.0,True,3,2,39.4757527,-0.3705643,True,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
97840274,15,1,1200.0,flat,119.0,True,3,2,39.4713475,-0.3890616,True,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0
97844287,31,0,3200.0,chalet,244.0,False,4,3,39.6409778,-0.3445829,True,good,False,False,13.0,False,False,False,False,False,True,True,True,0.0
97845804,26,2,1200.0,flat,80.0,True,2,2,39.4686257,-0.3827215,True,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0
97927228,16,12,1250.0,flat,120.0,True,3,2,39.4542809,-0.3590596,True,good,False,True,10.0,False,False,False,False,False,True,True,True,0.0
97871815,35,5,3000.0,flat,216.0,True,5,3,39.4654516,-0.3600407,True,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
97932403,22,1,1100.0,flat,66.0,True,1,1,39.4640494,-0.3749826,True,good,False,False,17.0,True,False,False,False,False,True,False,False,0.0
97876562,19,3,1300.0,flat,114.0,True,4,2,39.4717608,-0.3438313,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97888676,15,1,1250.0,flat,75.0,True,2,1,39.3546794,-0.3234573,False,good,False,False,17.0,False,False,False,False,False,True,False,False,0.0
97956683,14,5,775.0,flat,55.0,True,1,1,39.4705401,-0.3678005,True,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
97895800,28,1,2000.0,flat,180.0,True,5,2,39.4662813,-0.3859598,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0
97895975,32,5,1500.0,flat,135.0,True,1,2,39.4612749,-0.4145753,True,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0
97970564,14,3,800.0,flat,67.0,True,1,1,39.4688476,-0.3732918,True,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97909364,26,1,1100.0,flat,90.0,True,3,2,39.4699407,-0.3564462,False,good,False,False,12.0,False,False,False,False,False,True,False,False,0.0
97924281,18,1,1800.0,flat,150.0,True,4,2,39.4661412,-0.3725005,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97925978,21,0,1450.0,chalet,100.0,False,1,2,39.4695252,-0.3311984,False,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0
97928274,23,3,1000.0,flat,92.0,True,3,2,39.4716629,-0.3488269,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97942684,38,0,2300.0,chalet,120.0,False,3,3,39.4850578,-0.5715234,False,good,False,False,19.0,False,False,False,False,False,True,True,True,0.0
97949754,19,2,1000.0,flat,80.0,True,1,1,39.4622246,-0.4129248,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0
97963950,21,2,1300.0,flat,96.0,True,3,2,39.4624555,-0.3776309,True,good,False,True,14.0,True,False,False,False,False,True,False,False,0.0
97982575,52,0,2500.0,chalet,250.0,False,4,2,39.5227665,-0.4220883,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0
97982804,29,2,1300.0,flat,150.0,True,3,2,39.4746473,-0.3886742,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
97987873,34,1,4100.0,flat,153.0,True,3,2,39.4774104,-0.3742385,True,good,False,False,27.0,False,False,False,False,False,True,False,False,0.0
97987898,26,5,1200.0,penthouse,63.0,True,1,1,39.4635836,-0.3739929,True,good,False,True,19.0,False,False,False,False,False,True,False,False,0.0
97987907,29,6,3000.0,flat,160.0,True,3,3,39.4558396,-0.3417899,False,good,False,True,19.0,False,False,False,False,False,True,True,True,0.0
97987919,24,1,1200.0,flat,80.0,True,2,2,39.4690257,-0.3807215,False,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0
97988039,34,1,2000.0,flat,85.0,True,5,3,39.4922693,-0.3931746,True,good,False,False,24.0,False,False,False,False,False,True,True,True,0.0
97988038,23,0,5000.0,chalet,400.0,False,4,4,39.5703401,-0.4854665,False,good,False,False,13.0,False,False,False,False,False,True,True,True,0.0
97988669,41,7,3500.0,flat,251.0,True,3,3,39.4687368,-0.3747561,True,good,False,True,14.0,False,False,False,False,False,True,True,True,0.0
97993540,26,3,1350.0,flat,89.0,True,3,2,39.4600462,-0.3750896,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0
97993784,23,0,2500.0,chalet,200.0,False,5,4,39.4753305,-0.3321496,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0
98026159,24,1,1000.0,flat,59.0,True,1,1,39.4744859,-0.3790899,True,good,False,False,17.0,True,False,False,False,False,True,False,False,0.0
98026613,22,0,2500.0,chalet,342.0,False,3,3,39.543655,-0.4232972,False,good,False,False,7.0,False,False,False,False,False,True,True,True,0.0
98034731,26,5,3700.0,penthouse,179.0,True,4,3,39.4665895,-0.3693981,True,good,False,True,21.0,False,False,False,False,False,True,True,True,0.0
98038966,21,4,500.0,flat,105.0,True,3,2,38.9902894,-0.1628575,False,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0
98038953,39,0,1700.0,chalet,240.0,False,5,3,39.6794427,-0.2158193,False,good,False,False,7.0,False,False,False,False,False,True,True,True,0.0
98038899,9,4,2150.0,duplex,112.0,True,2,2,39.4747519,-0.3749605,False,good,False,True,19.0,True,False,False,False,False,True,False,False,0.0
97462661,12,3,1400.0,flat,108.0,True,4,2,39.4722555,-0.3468723,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
98038775,13,2,650.0,duplex,96.0,True,2,2,39.5893832,-0.3419821,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0
98038688,29,2,1200.0,flat,120.0,True,4,1,39.4667174,-0.3405881,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
98038594,8,2,700.0,flat,130.0,True,4,2,39.152112,-0.4394751,False,good,False,True,5.0,False,False,False,False,False,True,False,False,0.0
98038627,34,4,1000.0,flat,48.0,True,2,1,39.686013,-0.2056382,False,good,False,True,21.0,False,False,False,False,False,True,False,False,0.0
97658824,17,5,1300.0,flat,120.0,True,3,2,39.4821487,-0.3621071,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
98038374,14,2,650.0,flat,137.0,True,3,2,39.4583535,-0.4621162,False,good,False,False,5.0,False,False,False,False,False,True,False,False,0.0
98038342,5,6,1100.0,penthouse,85.0,True,3,2,39.4666771,-0.3646665,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
98038322,10,3,900.0,flat,70.0,True,3,2,39.4721466,-0.3553084,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
97462688,12,5,800.0,flat,85.0,True,2,1,39.4936938,-0.3967083,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
97824817,10,5,800.0,penthouse,66.0,True,3,2,39.4663639,-0.3780885,False,good,False,True,12.0,True,False,False,False,False,True,False,False,0.0
98038264,20,2,685.0,flat,126.0,True,3,2,39.4629731,-0.4232424,False,good,False,True,5.0,False,False,False,False,False,True,True,True,0.0
98038269,10,7,800.0,studio,63.0,True,0,1,39.4712476,-0.3718918,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
98038159,11,0,1200.0,flat,56.0,True,2,2,39.4767741,-0.382297,False,good,False,False,21.0,False,False,False,False,False,True,False,False,0.0
90282553,33,7,940.0,flat,112.0,True,4,2,39.4790175,-0.3283128,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
95308852,42,0,600.0,flat,60.0,True,1,1,39.543271,-0.396117,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
98037907,16,1,530.0,flat,85.0,True,3,1,39.4252916,-0.3842128,False,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0
94584409,67,0,2500.0,chalet,278.0,False,4,3,39.5551176,-0.5385488,False,good,False,False,9.0,True,False,True,False,False,True,True,True,0.0
98011803,17,5,1600.0,flat,110.0,True,5,2,39.4738264,-0.3367229,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0
94678801,58,0,1500.0,chalet,800.0,False,5,4,39.4971111,-0.4244966,False,good,False,False,2.0,False,False,False,False,False,True,True,True,0.0
81510714,14,6,2000.0,flat,60.0,True,1,1,39.4912412,-0.326093,True,good,False,True,33.0,False,False,False,False,False,True,False,False,0.0
98037498,16,0,4000.0,chalet,301.0,False,4,3,39.5180846,-0.411111,False,good,False,False,13.0,False,False,False,False,False,True,True,True,0.0
97858126,32,11,1000.0,flat,75.0,True,2,1,39.4584527,-0.3526465,False,good,False,True,13.0,True,False,False,False,False,True,False,False,0.0
93841854,32,1,1650.0,flat,110.0,True,3,1,39.4703971,-0.3259942,False,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0
97182882,34,5,3000.0,flat,200.0,True,5,3,39.4662103,-0.3632229,False,good,False,True,15.0,False,False,False,False,False,True,False,False,0.0
98013134,25,1,2000.0,flat,159.0,True,3,2,39.4689937,-0.3299955,True,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
97892056,16,10,700.0,flat,64.0,True,2,1,39.5604721,-0.2910483,True,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
96913984,31,1,1600.0,flat,112.0,True,3,1,39.4820259,-0.3782829,True,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
97962160,23,7,1200.0,flat,120.0,True,3,2,39.4666661,-0.3956535,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
97813499,23,4,1150.0,flat,65.0,True,2,1,39.4734845,-0.3770527,False,good,False,True,18.0,False,False,False,False,False,True,False,False,0.0
98036525,15,1,1200.0,flat,87.0,True,4,2,39.4859664,-0.3657647,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
98036326,8,6,1100.0,penthouse,85.0,True,3,2,39.4641752,-0.3653815,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
98036190,26,3,800.0,flat,107.0,True,4,2,39.4873654,-0.3988673,False,good,False,True,7.0,False,False,False,False,False,True,True,False,80.0
98036055,31,8,1300.0,penthouse,80.0,True,2,1,39.4636235,-0.3384565,True,good,False,True,16.0,True,True,False,False,False,True,False,False,0.0
98035937,16,6,1000.0,flat,104.0,True,3,2,39.4624478,-0.366733,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
98035881,5,5,650.0,flat,72.0,True,2,1,39.4694555,-0.3344491,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0
98035780,30,4,650.0,flat,95.0,True,3,2,39.511057,-0.4524001,False,good,False,True,7.0,False,False,False,False,False,True,True,True,0.0
81894053,48,1,1200.0,flat,133.0,True,5,2,39.467546,-0.3467219,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
98035529,15,2,650.0,flat,95.0,True,2,2,39.5616838,-0.4994906,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0
95544325,58,0,650.0,chalet,300.0,False,3,2,38.9916409,-0.1630022,False,good,False,False,2.0,False,False,False,False,False,True,True,True,0.0
98035424,17,1,800.0,flat,60.0,True,2,1,39.6744051,-0.2096296,False,good,False,True,13.0,False,False,False,False,False,True,True,True,0.0
98035314,19,6,1100.0,penthouse,85.0,False,3,1,39.4641752,-0.3666815,True,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
95759317,19,2,550.0,flat,73.0,True,3,1,39.4851982,-0.4465631,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0
98035175,9,6,1100.0,penthouse,85.0,True,3,2,39.4659752,-0.3658815,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
98035216,23,5,800.0,flat,71.0,False,2,1,39.4696299,-0.3944379,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
98035154,7,3,1500.0,flat,110.0,False,3,1,39.46399,-0.3263681,False,good,False,False,14.0,False,False,False,False,False,True,False,False,0.0
98035073,11,0,800.0,flat,60.0,True,2,1,39.6620315,-0.2143789,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0
98034998,9,6,1100.0,penthouse,90.0,True,3,2,39.4679752,-0.3658815,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
98034988,16,4,725.0,flat,75.0,True,2,1,39.4890683,-0.3682138,False,good,False,True,10.0,False,False,False,False,False,True,False,False,0.0
98034938,7,9,1250.0,flat,80.0,True,3,1,39.4589061,-0.3640331,False,good,False,True,16.0,True,False,False,False,False,True,False,False,0.0
98034841,20,3,1600.0,flat,193.0,True,4,1,39.4220254,-0.339521,False,good,False,True,8.0,False,False,False,False,False,True,False,False,0.0
90753958,25,3,1100.0,flat,119.0,True,2,2,39.4778742,-0.3788352,False,good,False,True,9.0,False,False,False,False,False,True,False,False,0.0
98034394,35,3,1500.0,flat,176.0,True,5,3,39.4773053,-0.3574422,False,good,False,True,9.0,True,False,False,False,False,True,False,False,0.0
97963468,32,3,1100.0,flat,107.0,True,3,2,39.4970917,-0.3888488,False,good,False,True,10.0,True,False,False,False,False,True,True,True,0.0
37962736,12,1,550.0,flat,93.0,True,2,2,39.19425,-0.44016,True,good,False,True,6.0,False,False,False,False,False,True,False,False,0.0
97995773,18,7,2000.0,flat,186.0,True,6,3,39.4750937,-0.3816401,False,good,False,True,11.0,False,False,False,False,False,True,False,False,0.0
97972899,47,0,850.0,chalet,126.0,False,3,3,39.5758237,-0.3517575,False,good,False,False,7.0,False,False,False,False,False,True,False,False,0.0
97959043,35,5,1800.0,flat,150.0,True,4,2,39.4681852,-0.3645832,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97902134,46,10,1850.0,penthouse,176.0,True,4,3,39.4562455,-0.3447195,False,good,False,True,11.0,False,False,False,False,False,True,True,True,0.0
97877144,15,4,900.0,flat,65.0,True,1,1,39.5107404,-0.3222146,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
97875466,16,1,1300.0,chalet,55.0,False,1,1,39.471526,-0.3286248,False,good,False,False,24.0,True,False,False,False,False,True,False,False,0.0
97852734,21,1,1500.0,flat,78.0,True,3,2,39.4757566,-0.3795441,False,good,False,True,19.0,True,False,False,False,False,True,False,False,0.0
97845456,17,0,1250.0,chalet,213.0,False,3,2,39.657225,-0.4220789,False,good,False,False,6.0,False,False,False,False,False,True,False,False,0.0
97840162,38,2,4000.0,flat,215.0,True,4,3,39.4678679,-0.3666663,False,good,False,True,19.0,True,False,False,False,False,True,True,True,0.0
97817838,21,3,1200.0,flat,76.0,True,2,1,39.4758073,-0.3688714,False,good,False,True,16.0,False,False,False,False,False,True,False,False,0.0
97811755,83,3,740.0,flat,86.0,True,3,1,39.5074449,-0.4083808,False,good,False,False,9.0,False,False,False,False,False,True,False,False,0.0
97800318,9,9,2200.0,flat,107.0,True,3,2,39.2258565,-0.2475683,False,good,False,False,21.0,False,False,False,False,False,True,True,True,0.0
97800010,14,2,1350.0,flat,50.0,True,1,1,39.4707421,-0.3813481,False,good,False,True,27.0,False,False,False,False,False,True,False,False,0.0
97797253,57,13,3500.0,flat,100.0,True,3,3,39.4756053,-0.4216892,False,good,False,True,35.0,False,False,False,False,False,True,True,True,0.0
97796477,17,6,3000.0,flat,130.0,True,3,2,39.4667028,-0.3870354,False,good,False,True,23.0,False,False,False,False,False,True,False,False,0.0
97785267,19,3,1500.0,penthouse,61.0,True,2,1,39.4773588,-0.377347,False,good,False,True,25.0,False,False,False,False,False,True,False,False,0.0
97784804,44,3,1600.0,flat,122.0,True,3,2,39.4648314,-0.3718126,False,good,False,True,13.0,False,False,False,False,False,True,False,False,0.0
97770213,13,0,2200.0,flat,81.0,True,2,1,39.4731781,-0.3266481,False,good,False,False,27.0,False,False,False,False,False,True,False,False,0.0
97747767,14,1,3000.0,flat,100.0,True,3,2,39.6854589,-0.2091444,False,good,False,True,30.0,False,False,False,False,False,True,True,True,0.0
97711411,33,2,1800.0,flat,124.0,True,2,2,39.4746109,-0.3710238,False,good,False,True,15.0,True,False,False,False,False,True,False,False,0.0
97706041,26,5,2000.0,flat,50.0,True,2,2,39.4712733,-0.3771595,False,good,False,False,40.0,False,False,False,False,False,True,False,False,0.0
97674428,22,3,2500.0,flat,100.0,True,4,2,39.5671184,-0.2888417,False,good,False,True,25.0,False,False,False,False,False,True,True,True,0.0
97657082,30,0,2500.0,chalet,278.0,False,3,3,39.557964,-0.5448898,False,good,False,False,9.0,False,False,False,False,False,True,True,True,0.0
97564178,15,9,2200.0,penthouse,150.0,True,2,2,39.5151545,-0.321296,False,good,False,False,15.0,False,False,False,False,False,True,False,False,0.0
97497229,8,4,2100.0,flat,112.0,True,4,2,39.4855156,-0.3917234,False,good,False,True,19.0,False,False,False,False,False,True,True,True,0.0
97491721,14,1,1300.0,flat,80.0,True,2,2,39.617754,-0.301894,False,good,False,True,16.0,False,False,False,False,False,True,True,True,0.0
97474789,47,0,4000.0,flat,200.0,True,2,3,39.4704897,-0.3766263,False,good,False,True,20.0,True,False,False,False,False,True,False,False,0.0
97410492,15,0,1500.0,chalet,150.0,False,4,2,39.6918232,-0.4224622,False,good,False,False,10.0,False,False,False,False,False,True,False,False,0.0
97365829,42,0,2500.0,studio,200.0,True,0,1,39.4595008,-0.3786735,False,good,False,False,13.0,False,False,False,False,False,True,False,False,0.0
97365209,65,0,3000.0,chalet,300.0,False,3,3,39.7157199,-0.1941746,False,good,False,False,10.0,False,False,False,False,False,True,True,True,0.0
97302409,21,0,2400.0,chalet,100.0,False,4,1,39.0857343,-0.2199605,False,good,False,False,24.0,False,False,False,False,False,True,True,True,0.0
97302166,35,7,1200.0,penthouse,60.0,True,1,1,39.4959739,-0.3578035,False,good,False,True,20.0,True,False,False,False,False,True,True,True,0.0
97287349,37,3,1300.0,flat,110.0,True,4,2,39.4697555,-0.3443723,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
97285364,49,4,2200.0,studio,120.0,True,0,2,39.4634246,-0.4142248,False,good,False,True,18.0,False,False,False,False,False,True,True,True,0.0
97271018,18,2,1400.0,flat,60.0,True,1,1,39.47434,-0.3727373,False,good,False,True,23.0,False,False,False,False,False,True,False,False,0.0
97253914,33,2,2800.0,flat,133.0,True,3,2,39.3594602,-0.3192726,False,good,False,True,21.0,False,False,False,False,False,True,False,False,0.0
97138831,8,2,1600.0,flat,60.0,True,2,2,39.4705421,-0.3836481,False,good,False,True,27.0,False,False,False,False,False,True,False,False,0.0
97079850,68,5,1800.0,flat,130.0,True,3,2,39.4321448,-0.4687924,False,good,False,True,14.0,True,False,False,False,False,True,True,True,0.0
97006912,40,0,4000.0,chalet,509.0,False,3,2,39.4315374,-0.6052955,False,good,False,False,8.0,False,False,False,False,False,True,False,False,0.0
96978156,30,1,1600.0,flat,112.0,True,3,1,39.4805259,-0.3784829,False,good,False,True,14.0,False,False,False,False,False,True,False,False,0.0
96954204,27,5,1200.0,flat,100.0,True,3,1,39.4696771,-0.3501975,False,good,False,True,12.0,False,False,False,False,False,True,False,False,0.0
96953157,45,4,2200.0,flat,116.0,True,2,2,39.4701819,-0.3716952,False,good,False,True,19.0,False,False,False,False,False,True,True,True,0.0
96924808,46,0,2800.0,chalet,237.0,False,4,3,39.4469216,-0.6269436,False,good,False,False,12.0,False,False,False,False,False,True,True,True,0.0
96875928,3,0,1000.0,flat,60.0,True,1,1,39.4657182,-0.32844,False,good,False,False,17.0,False,False,False,False,False,True,False,False,0.0
96831479,29,2,1050.0,flat,156.0,True,3,2,39.4341282,-0.431775,False,good,False,True,7.0,False,False,False,False,False,True,False,False,0.0
96694381,17,1,950.0,studio,80.0,True,0,2,39.4605246,-0.4153248,False,good,False,True,12.0,False,False,False,False,False,True,True,True,0.0
96396854,9,1,1800.0,flat,65.0,True,2,1,39.4918412,-0.327193,False,good,False,True,28.0,False,False,False,False,False,True,True,True,0.0
96396593,7,3,1800.0,flat,65.0,True,2,1,39.4896412,-0.324493,False,good,False,True,28.0,False,False,False,False,False,True,True,True,0.0
